college_name,city,state,course_supported,fees
"Sardar Vallabh Bhai Patel ITC, Daudnagar",Daudnagar,Bihar,hec,30000
"Sardar Vallabh Bhai Patel ITC, Daudnagar",Daudnagar,Bihar,general,30000
Sad Guru Industrial Training Centre,,Bihar,mpc,30000
Sad Guru Industrial Training Centre,,Bihar,bipc,30000
Sad Guru Industrial Training Centre,,Bihar,cec,30000
Sad Guru Industrial Training Centre,,Bihar,hec,30000
Sad Guru Industrial Training Centre,,Bihar,general,30000
Imarat Mojibiah Tech Institute,,Bihar,mpc,30000
Imarat Mojibiah Tech Institute,,Bihar,bipc,30000
Imarat Mojibiah Tech Institute,,Bihar,cec,30000
Imarat Mojibiah Tech Institute,,Bihar,hec,30000
Imarat Mojibiah Tech Institute,,Bihar,general,30000
Magadh Industrial Training Centre,,Bihar,mpc,30000
Magadh Industrial Training Centre,,Bihar,bipc,30000
Magadh Industrial Training Centre,,Bihar,cec,30000
Magadh Industrial Training Centre,,Bihar,hec,30000
Magadh Industrial Training Centre,,Bihar,general,30000
Bahudesiya Odhogic Unayan Sansthan ITC,,Bihar,mpc,30000
Bahudesiya Odhogic Unayan Sansthan ITC,,Bihar,bipc,30000
Bahudesiya Odhogic Unayan Sansthan ITC,,Bihar,cec,30000
Bahudesiya Odhogic Unayan Sansthan ITC,,Bihar,hec,30000
Bahudesiya Odhogic Unayan Sansthan ITC,,Bihar,general,30000
"Adarsh ITC, Daudnagar",Daudnagar,Bihar,mpc,30000
"Adarsh ITC, Daudnagar",Daudnagar,Bihar,bipc,30000
"Adarsh ITC, Daudnagar",Daudnagar,Bihar,cec,30000
"Adarsh ITC, Daudnagar",Daudnagar,Bihar,hec,30000
"Adarsh ITC, Daudnagar",Daudnagar,Bihar,general,30000
Mata Bimla ITC,,Bihar,mpc,30000
Mata Bimla ITC,,Bihar,bipc,30000
Mata Bimla ITC,,Bihar,cec,30000
Mata Bimla ITC,,Bihar,hec,30000
Mata Bimla ITC,,Bihar,general,30000
Nank Kanwar ITC,,Bihar,mpc,30000
Nank Kanwar ITC,,Bihar,bipc,30000
Nank Kanwar ITC,,Bihar,cec,30000
Nank Kanwar ITC,,Bihar,hec,30000
Nank Kanwar ITC,,Bihar,general,30000
Patna,,ITI Private Bihar,mpc,30000
Patna,,ITI Private Bihar,bipc,30000
Patna,,ITI Private Bihar,cec,30000
Patna,,ITI Private Bihar,hec,30000
Patna,,ITI Private Bihar,general,30000
Maa Mangla ITC,,Bihar,mpc,30000
Maa Mangla ITC,,Bihar,bipc,30000
Maa Mangla ITC,,Bihar,cec,30000
Maa Mangla ITC,,Bihar,hec,30000
Maa Mangla ITC,,Bihar,general,30000
"Budha ITC, Pandey Parsawan",Pandey Parsawan,Bihar,mpc,30000
"Budha ITC, Pandey Parsawan",Pandey Parsawan,Bihar,bipc,30000
"Budha ITC, Pandey Parsawan",Pandey Parsawan,Bihar,cec,30000
"Budha ITC, Pandey Parsawan",Pandey Parsawan,Bihar,hec,30000
"Budha ITC, Pandey Parsawan",Pandey Parsawan,Bihar,general,30000
Arya Bhatt ITC,,Bihar,mpc,30000
Arya Bhatt ITC,,Bihar,bipc,30000
Arya Bhatt ITC,,Bihar,cec,30000
Arya Bhatt ITC,,Bihar,hec,30000
Arya Bhatt ITC,,Bihar,general,30000
Om ITC,,Bihar,mpc,30000
Om ITC,,Bihar,bipc,30000
Om ITC,,Bihar,cec,30000
Om ITC,,Bihar,hec,30000
Om ITC,,Bihar,general,30000
Sahkari Shilpi ITC,,Bihar,mpc,30000
Sahkari Shilpi ITC,,Bihar,bipc,30000
Sahkari Shilpi ITC,,Bihar,cec,30000
Sahkari Shilpi ITC,,Bihar,hec,30000
Sahkari Shilpi ITC,,Bihar,general,30000
Siddharth ITC,,Bihar,mpc,30000
Siddharth ITC,,Bihar,bipc,30000
Siddharth ITC,,Bihar,cec,30000
Siddharth ITC,,Bihar,hec,30000
Siddharth ITC,,Bihar,general,30000
Rajendra ITC,,Bihar,mpc,30000
Rajendra ITC,,Bihar,bipc,30000
Rajendra ITC,,Bihar,cec,30000
Rajendra ITC,,Bihar,hec,30000
Rajendra ITC,,Bihar,general,30000
Ramchandra ITC,,Bihar,mpc,30000
Ramchandra ITC,,Bihar,bipc,30000
Ramchandra ITC,,Bihar,cec,30000
Ramchandra ITC,,Bihar,hec,30000
Ramchandra ITC,,Bihar,general,30000
Amit ITC,,Bihar,mpc,30000
Amit ITC,,Bihar,bipc,30000
Amit ITC,,Bihar,cec,30000
Amit ITC,,Bihar,hec,30000
Amit ITC,,Bihar,general,30000
Ram Dayal Singh ITC,,Bihar,mpc,30000
Ram Dayal Singh ITC,,Bihar,bipc,30000
Ram Dayal Singh ITC,,Bihar,cec,30000
Ram Dayal Singh ITC,,Bihar,hec,30000
Ram Dayal Singh ITC,,Bihar,general,30000
Sujan ITC,,Bihar,mpc,30000
Sujan ITC,,Bihar,bipc,30000
Sujan ITC,,Bihar,cec,30000
Sujan ITC,,Bihar,hec,30000
Sujan ITC,,Bihar,general,30000
Rajesh Ranjan ITC,,Bihar,mpc,30000
Rajesh Ranjan ITC,,Bihar,bipc,30000
Rajesh Ranjan ITC,,Bihar,cec,30000
Rajesh Ranjan ITC,,Bihar,hec,30000
Rajesh Ranjan ITC,,Bihar,general,30000
Lok Nayak ITC,,Bihar,mpc,30000
Lok Nayak ITC,,Bihar,bipc,30000
Lok Nayak ITC,,Bihar,cec,30000
Lok Nayak ITC,,Bihar,hec,30000
Lok Nayak ITC,,Bihar,general,30000
Fatuha ITC,,Bihar,mpc,30000
Fatuha ITC,,Bihar,bipc,30000
Fatuha ITC,,Bihar,cec,30000
Fatuha ITC,,Bihar,hec,30000
Fatuha ITC,,Bihar,general,30000
Bodh Gaya ITC,,Bihar,mpc,30000
Bodh Gaya ITC,,Bihar,bipc,30000
Bodh Gaya ITC,,Bihar,cec,30000
Bodh Gaya ITC,,Bihar,hec,30000
Bodh Gaya ITC,,Bihar,general,30000
Dr. Kumar ITC,,Bihar,mpc,30000
Dr. Kumar ITC,,Bihar,bipc,30000
Dr. Kumar ITC,,Bihar,cec,30000
Dr. Kumar ITC,,Bihar,hec,30000
Dr. Kumar ITC,,Bihar,general,30000
St. Columbus ITC,,Bihar,mpc,30000
St. Columbus ITC,,Bihar,bipc,30000
St. Columbus ITC,,Bihar,cec,30000
St. Columbus ITC,,Bihar,hec,30000
St. Columbus ITC,,Bihar,general,30000
National ITC,,Bihar,mpc,30000
National ITC,,Bihar,bipc,30000
National ITC,,Bihar,cec,30000
National ITC,,Bihar,hec,30000
National ITC,,Bihar,general,30000
SRM ITC,,Bihar,mpc,30000
SRM ITC,,Bihar,bipc,30000
SRM ITC,,Bihar,cec,30000
SRM ITC,,Bihar,hec,30000
SRM ITC,,Bihar,general,30000
Indra Brother’s ITC,,Bihar,mpc,30000
Indra Brother’s ITC,,Bihar,bipc,30000
Indra Brother’s ITC,,Bihar,cec,30000
Indra Brother’s ITC,,Bihar,hec,30000
Indra Brother’s ITC,,Bihar,general,30000
Saraswati ITC,,Bihar,mpc,30000
Saraswati ITC,,Bihar,bipc,30000
Saraswati ITC,,Bihar,cec,30000
Saraswati ITC,,Bihar,hec,30000
Saraswati ITC,,Bihar,general,30000
Paramba ITC,,Bihar,mpc,30000
Paramba ITC,,Bihar,bipc,30000
Paramba ITC,,Bihar,cec,30000
Paramba ITC,,Bihar,hec,30000
Paramba ITC,,Bihar,general,30000
Vimla Devi ITC,,Bihar,mpc,30000
Vimla Devi ITC,,Bihar,bipc,30000
Vimla Devi ITC,,Bihar,cec,30000
Vimla Devi ITC,,Bihar,hec,30000
Vimla Devi ITC,,Bihar,general,30000
"Mannu Prabha Private ITI,",,Bihar,mpc,30000
"Mannu Prabha Private ITI,",,Bihar,bipc,30000
"Mannu Prabha Private ITI,",,Bihar,cec,30000
"Mannu Prabha Private ITI,",,Bihar,hec,30000
"Mannu Prabha Private ITI,",,Bihar,general,30000
Pyare Singh,,ITI Private Bihar,mpc,30000
Pyare Singh,,ITI Private Bihar,bipc,30000
Pyare Singh,,ITI Private Bihar,cec,30000
Pyare Singh,,ITI Private Bihar,hec,30000
Pyare Singh,,ITI Private Bihar,general,30000
Maa Kamla,,ITI Private Bihar,mpc,30000
Maa Kamla,,ITI Private Bihar,bipc,30000
Maa Kamla,,ITI Private Bihar,cec,30000
Maa Kamla,,ITI Private Bihar,hec,30000
Maa Kamla,,ITI Private Bihar,general,30000
Brilliant,,ITI Private Bihar,mpc,30000
Brilliant,,ITI Private Bihar,bipc,30000
Brilliant,,ITI Private Bihar,cec,30000
Brilliant,,ITI Private Bihar,hec,30000
Brilliant,,ITI Private Bihar,general,30000
Aryabhat ITC,,Bihar,mpc,30000
Aryabhat ITC,,Bihar,bipc,30000
Aryabhat ITC,,Bihar,cec,30000
Aryabhat ITC,,Bihar,hec,30000
Aryabhat ITC,,Bihar,general,30000
Hemant Kumar Rai ITC,,Bihar,mpc,30000
Hemant Kumar Rai ITC,,Bihar,bipc,30000
Hemant Kumar Rai ITC,,Bihar,cec,30000
Hemant Kumar Rai ITC,,Bihar,hec,30000
Hemant Kumar Rai ITC,,Bihar,general,30000
Abhedya,,ITI Private Bihar,mpc,30000
Abhedya,,ITI Private Bihar,bipc,30000
Abhedya,,ITI Private Bihar,cec,30000
Abhedya,,ITI Private Bihar,hec,30000
Abhedya,,ITI Private Bihar,general,30000
"Bharat Private ITI,",,Bihar,mpc,30000
"Bharat Private ITI,",,Bihar,bipc,30000
"Bharat Private ITI,",,Bihar,cec,30000
"Bharat Private ITI,",,Bihar,hec,30000
"Bharat Private ITI,",,Bihar,general,30000
Gautam Budha,,ITI Private Bihar,mpc,30000
Gautam Budha,,ITI Private Bihar,bipc,30000
Gautam Budha,,ITI Private Bihar,cec,30000
Gautam Budha,,ITI Private Bihar,hec,30000
Gautam Budha,,ITI Private Bihar,general,30000
Gautam Buddha,,ITI Private Bihar,mpc,30000
Gautam Buddha,,ITI Private Bihar,bipc,30000
Gautam Buddha,,ITI Private Bihar,cec,30000
Gautam Buddha,,ITI Private Bihar,hec,30000
Gautam Buddha,,ITI Private Bihar,general,30000
Raj Nandan Singh,,ITI Private Bihar,mpc,30000
Raj Nandan Singh,,ITI Private Bihar,bipc,30000
Raj Nandan Singh,,ITI Private Bihar,cec,30000
Raj Nandan Singh,,ITI Private Bihar,hec,30000
Raj Nandan Singh,,ITI Private Bihar,general,30000
NBIT,,ITI Private Bihar,mpc,30000
NBIT,,ITI Private Bihar,bipc,30000
NBIT,,ITI Private Bihar,cec,30000
NBIT,,ITI Private Bihar,hec,30000
NBIT,,ITI Private Bihar,general,30000
"Shree Ramjee Private ITI,",,Bihar,mpc,30000
"Shree Ramjee Private ITI,",,Bihar,bipc,30000
"Shree Ramjee Private ITI,",,Bihar,cec,30000
"Shree Ramjee Private ITI,",,Bihar,hec,30000
"Shree Ramjee Private ITI,",,Bihar,general,30000
Chanakya ITC,,Bihar,mpc,30000
Chanakya ITC,,Bihar,bipc,30000
Chanakya ITC,,Bihar,cec,30000
Chanakya ITC,,Bihar,hec,30000
Chanakya ITC,,Bihar,general,30000
Gautam Budh,,ITI Private Bihar,mpc,30000
Gautam Budh,,ITI Private Bihar,bipc,30000
Gautam Budh,,ITI Private Bihar,cec,30000
Gautam Budh,,ITI Private Bihar,hec,30000
Gautam Budh,,ITI Private Bihar,general,30000
Alliance,,ITI Private Bihar,mpc,30000
Alliance,,ITI Private Bihar,bipc,30000
Alliance,,ITI Private Bihar,cec,30000
Alliance,,ITI Private Bihar,hec,30000
Alliance,,ITI Private Bihar,general,30000
Tekari,,ITI Private Bihar,mpc,30000
Tekari,,ITI Private Bihar,bipc,30000
Tekari,,ITI Private Bihar,cec,30000
Tekari,,ITI Private Bihar,hec,30000
Tekari,,ITI Private Bihar,general,30000
"Dr. S.P. Singh Private ITI,",,Bihar,mpc,30000
"Dr. S.P. Singh Private ITI,",,Bihar,bipc,30000
"Dr. S.P. Singh Private ITI,",,Bihar,cec,30000
"Dr. S.P. Singh Private ITI,",,Bihar,hec,30000
"Dr. S.P. Singh Private ITI,",,Bihar,general,30000
Zila,,ITI Private Bihar,mpc,30000
Zila,,ITI Private Bihar,bipc,30000
Zila,,ITI Private Bihar,cec,30000
Zila,,ITI Private Bihar,hec,30000
Zila,,ITI Private Bihar,general,30000
Malti,,ITI Private Bihar,mpc,30000
Malti,,ITI Private Bihar,bipc,30000
Malti,,ITI Private Bihar,cec,30000
Malti,,ITI Private Bihar,hec,30000
Malti,,ITI Private Bihar,general,30000
Siddharth,,ITI Private Bihar,mpc,30000
Siddharth,,ITI Private Bihar,bipc,30000
Siddharth,,ITI Private Bihar,cec,30000
Siddharth,,ITI Private Bihar,hec,30000
Siddharth,,ITI Private Bihar,general,30000
Md. Haroon,,ITI Private Bihar,mpc,30000
Md. Haroon,,ITI Private Bihar,bipc,30000
Md. Haroon,,ITI Private Bihar,cec,30000
Md. Haroon,,ITI Private Bihar,hec,30000
Md. Haroon,,ITI Private Bihar,general,30000
Maa,,ITI Private Bihar,mpc,30000
Maa,,ITI Private Bihar,bipc,30000
Maa,,ITI Private Bihar,cec,30000
Maa,,ITI Private Bihar,hec,30000
Maa,,ITI Private Bihar,general,30000
Yamuna Munka ITC,,Bihar,mpc,30000
Yamuna Munka ITC,,Bihar,bipc,30000
Yamuna Munka ITC,,Bihar,cec,30000
Yamuna Munka ITC,,Bihar,hec,30000
Yamuna Munka ITC,,Bihar,general,30000
D.V.S.,,ITI Private Bihar,mpc,30000
D.V.S.,,ITI Private Bihar,bipc,30000
D.V.S.,,ITI Private Bihar,cec,30000
D.V.S.,,ITI Private Bihar,hec,30000
D.V.S.,,ITI Private Bihar,general,30000
"Dr. Ravindra Kumar Sinha Private ITI,",,Bihar,mpc,30000
"Dr. Ravindra Kumar Sinha Private ITI,",,Bihar,bipc,30000
"Dr. Ravindra Kumar Sinha Private ITI,",,Bihar,cec,30000
"Dr. Ravindra Kumar Sinha Private ITI,",,Bihar,hec,30000
"Dr. Ravindra Kumar Sinha Private ITI,",,Bihar,general,30000
Tejaswi,,ITI Private Bihar,mpc,30000
Tejaswi,,ITI Private Bihar,bipc,30000
Tejaswi,,ITI Private Bihar,cec,30000
Tejaswi,,ITI Private Bihar,hec,30000
Tejaswi,,ITI Private Bihar,general,30000
KGN,,ITI Private Bihar,mpc,30000
KGN,,ITI Private Bihar,bipc,30000
KGN,,ITI Private Bihar,cec,30000
KGN,,ITI Private Bihar,hec,30000
KGN,,ITI Private Bihar,general,30000
Sai,,ITI Private Bihar,mpc,30000
Sai,,ITI Private Bihar,bipc,30000
Sai,,ITI Private Bihar,cec,30000
Sai,,ITI Private Bihar,hec,30000
Sai,,ITI Private Bihar,general,30000
Axis ITC,,Bihar,mpc,30000
Axis ITC,,Bihar,bipc,30000
Axis ITC,,Bihar,cec,30000
Axis ITC,,Bihar,hec,30000
Axis ITC,,Bihar,general,30000
Haspura,,ITI Private Bihar,mpc,30000
Haspura,,ITI Private Bihar,bipc,30000
Haspura,,ITI Private Bihar,cec,30000
Haspura,,ITI Private Bihar,hec,30000
Haspura,,ITI Private Bihar,general,30000
Gyandeep Private ITI-QCI,,Bihar,mpc,30000
Gyandeep Private ITI-QCI,,Bihar,bipc,30000
Gyandeep Private ITI-QCI,,Bihar,cec,30000
Gyandeep Private ITI-QCI,,Bihar,hec,30000
Gyandeep Private ITI-QCI,,Bihar,general,30000
Cherki Private ITI-QCI,,Bihar,mpc,30000
Cherki Private ITI-QCI,,Bihar,bipc,30000
Cherki Private ITI-QCI,,Bihar,cec,30000
Cherki Private ITI-QCI,,Bihar,hec,30000
Cherki Private ITI-QCI,,Bihar,general,30000
Bharti Private ITI-QCI,,Bihar,mpc,30000
Bharti Private ITI-QCI,,Bihar,bipc,30000
Bharti Private ITI-QCI,,Bihar,cec,30000
Bharti Private ITI-QCI,,Bihar,hec,30000
Bharti Private ITI-QCI,,Bihar,general,30000
Poonam Private ITI-QCI,,Bihar,mpc,30000
Poonam Private ITI-QCI,,Bihar,bipc,30000
Poonam Private ITI-QCI,,Bihar,cec,30000
Poonam Private ITI-QCI,,Bihar,hec,30000
Poonam Private ITI-QCI,,Bihar,general,30000
Krishna Private ITI-QCI,,Bihar,mpc,30000
Krishna Private ITI-QCI,,Bihar,bipc,30000
Krishna Private ITI-QCI,,Bihar,cec,30000
Krishna Private ITI-QCI,,Bihar,hec,30000
Krishna Private ITI-QCI,,Bihar,general,30000
New Adarsh,,ITI Private Bihar,mpc,30000
New Adarsh,,ITI Private Bihar,bipc,30000
New Adarsh,,ITI Private Bihar,cec,30000
New Adarsh,,ITI Private Bihar,hec,30000
New Adarsh,,ITI Private Bihar,general,30000
Prabhat,,ITI Private Bihar,mpc,30000
Prabhat,,ITI Private Bihar,bipc,30000
Prabhat,,ITI Private Bihar,cec,30000
Prabhat,,ITI Private Bihar,hec,30000
Prabhat,,ITI Private Bihar,general,30000
Suryamani,,ITI Private Bihar,mpc,30000
Suryamani,,ITI Private Bihar,bipc,30000
Suryamani,,ITI Private Bihar,cec,30000
Suryamani,,ITI Private Bihar,hec,30000
Suryamani,,ITI Private Bihar,general,30000
Sidheshwar,,ITI Private Bihar,mpc,30000
Sidheshwar,,ITI Private Bihar,bipc,30000
Sidheshwar,,ITI Private Bihar,cec,30000
Sidheshwar,,ITI Private Bihar,hec,30000
Sidheshwar,,ITI Private Bihar,general,30000
Gems Girl,,ITI Private Bihar,mpc,30000
Gems Girl,,ITI Private Bihar,bipc,30000
Gems Girl,,ITI Private Bihar,cec,30000
Gems Girl,,ITI Private Bihar,hec,30000
Gems Girl,,ITI Private Bihar,general,30000
"Barun Private ITI,",,Bihar,mpc,30000
"Barun Private ITI,",,Bihar,bipc,30000
"Barun Private ITI,",,Bihar,cec,30000
"Barun Private ITI,",,Bihar,hec,30000
"Barun Private ITI,",,Bihar,general,30000
"Unique Private ITI,",,Bihar,mpc,30000
"Unique Private ITI,",,Bihar,bipc,30000
"Unique Private ITI,",,Bihar,cec,30000
"Unique Private ITI,",,Bihar,hec,30000
"Unique Private ITI,",,Bihar,general,30000
"Magadh Private ITI,",,Bihar,mpc,30000
"Magadh Private ITI,",,Bihar,bipc,30000
"Magadh Private ITI,",,Bihar,cec,30000
"Magadh Private ITI,",,Bihar,hec,30000
"Magadh Private ITI,",,Bihar,general,30000
M I T R,,ITI Private Bihar,mpc,30000
M I T R,,ITI Private Bihar,bipc,30000
M I T R,,ITI Private Bihar,cec,30000
M I T R,,ITI Private Bihar,hec,30000
M I T R,,ITI Private Bihar,general,30000
"South Bihar Private ITI,",,Bihar,mpc,30000
"South Bihar Private ITI,",,Bihar,bipc,30000
"South Bihar Private ITI,",,Bihar,cec,30000
"South Bihar Private ITI,",,Bihar,hec,30000
"South Bihar Private ITI,",,Bihar,general,30000
"Maa Shanti Private ITI,",,Bihar,mpc,30000
"Maa Shanti Private ITI,",,Bihar,bipc,30000
"Maa Shanti Private ITI,",,Bihar,cec,30000
"Maa Shanti Private ITI,",,Bihar,hec,30000
"Maa Shanti Private ITI,",,Bihar,general,30000
"Chandrakala Private ITI,",,Bihar,mpc,30000
"Chandrakala Private ITI,",,Bihar,bipc,30000
"Chandrakala Private ITI,",,Bihar,cec,30000
"Chandrakala Private ITI,",,Bihar,hec,30000
"Chandrakala Private ITI,",,Bihar,general,30000
"Dr. Rajendra Prasad Private ITI,",,Bihar,mpc,30000
"Dr. Rajendra Prasad Private ITI,",,Bihar,bipc,30000
"Dr. Rajendra Prasad Private ITI,",,Bihar,cec,30000
"Dr. Rajendra Prasad Private ITI,",,Bihar,hec,30000
"Dr. Rajendra Prasad Private ITI,",,Bihar,general,30000
"Mahabodhi Pvt. ITC,",,Bihar,mpc,30000
"Mahabodhi Pvt. ITC,",,Bihar,bipc,30000
"Mahabodhi Pvt. ITC,",,Bihar,cec,30000
"Mahabodhi Pvt. ITC,",,Bihar,hec,30000
"Mahabodhi Pvt. ITC,",,Bihar,general,30000
"Makhppa Private ITI,",,Bihar,mpc,30000
"Makhppa Private ITI,",,Bihar,bipc,30000
"Makhppa Private ITI,",,Bihar,cec,30000
"Makhppa Private ITI,",,Bihar,hec,30000
"Makhppa Private ITI,",,Bihar,general,30000
Dr. Munnilal,,ITI Private Bihar,mpc,30000
Dr. Munnilal,,ITI Private Bihar,bipc,30000
Dr. Munnilal,,ITI Private Bihar,cec,30000
Dr. Munnilal,,ITI Private Bihar,hec,30000
Dr. Munnilal,,ITI Private Bihar,general,30000
"New Chankya Private ITI,",,Bihar,mpc,30000
"New Chankya Private ITI,",,Bihar,bipc,30000
"New Chankya Private ITI,",,Bihar,cec,30000
"New Chankya Private ITI,",,Bihar,hec,30000
"New Chankya Private ITI,",,Bihar,general,30000
"Vivekanand Private ITI,",,Bihar,mpc,30000
"Vivekanand Private ITI,",,Bihar,bipc,30000
"Vivekanand Private ITI,",,Bihar,cec,30000
"Vivekanand Private ITI,",,Bihar,hec,30000
"Vivekanand Private ITI,",,Bihar,general,30000
"Baba Jankinath Private ITI,",,Bihar,mpc,30000
"Baba Jankinath Private ITI,",,Bihar,bipc,30000
"Baba Jankinath Private ITI,",,Bihar,cec,30000
"Baba Jankinath Private ITI,",,Bihar,hec,30000
"Baba Jankinath Private ITI,",,Bihar,general,30000
"Aditya Saurav Private ITI,",,Bihar,mpc,30000
"Aditya Saurav Private ITI,",,Bihar,bipc,30000
"Aditya Saurav Private ITI,",,Bihar,cec,30000
"Aditya Saurav Private ITI,",,Bihar,hec,30000
"Aditya Saurav Private ITI,",,Bihar,general,30000
"Vatshalya Private ITI,",,Bihar,mpc,30000
"Vatshalya Private ITI,",,Bihar,bipc,30000
"Vatshalya Private ITI,",,Bihar,cec,30000
"Vatshalya Private ITI,",,Bihar,hec,30000
"Vatshalya Private ITI,",,Bihar,general,30000
Adarsh Patel Pvt. Iti,,Bihar,mpc,30000
Adarsh Patel Pvt. Iti,,Bihar,bipc,30000
Adarsh Patel Pvt. Iti,,Bihar,cec,30000
Adarsh Patel Pvt. Iti,,Bihar,hec,30000
Adarsh Patel Pvt. Iti,,Bihar,general,30000
Arya Ind.Training Centre,,Bihar,mpc,30000
Arya Ind.Training Centre,,Bihar,bipc,30000
Arya Ind.Training Centre,,Bihar,cec,30000
Arya Ind.Training Centre,,Bihar,hec,30000
Arya Ind.Training Centre,,Bihar,general,30000
Buddha International,,Iti Private Bihar,mpc,30000
Buddha International,,Iti Private Bihar,bipc,30000
Buddha International,,Iti Private Bihar,cec,30000
Buddha International,,Iti Private Bihar,hec,30000
Buddha International,,Iti Private Bihar,general,30000
Himanshu Raj Pvt. Iti,,Bihar,mpc,30000
Himanshu Raj Pvt. Iti,,Bihar,bipc,30000
Himanshu Raj Pvt. Iti,,Bihar,cec,30000
Himanshu Raj Pvt. Iti,,Bihar,hec,30000
Himanshu Raj Pvt. Iti,,Bihar,general,30000
Malti Pvt Iti,,Bihar,mpc,30000
Malti Pvt Iti,,Bihar,bipc,30000
Malti Pvt Iti,,Bihar,cec,30000
Malti Pvt Iti,,Bihar,hec,30000
Malti Pvt Iti,,Bihar,general,30000
Maurya,,Industrial Training Institute Private Bihar,mpc,30000
Maurya,,Industrial Training Institute Private Bihar,bipc,30000
Maurya,,Industrial Training Institute Private Bihar,cec,30000
Maurya,,Industrial Training Institute Private Bihar,hec,30000
Maurya,,Industrial Training Institute Private Bihar,general,30000
Muskan Pvt. Iti,,Bihar,mpc,30000
Muskan Pvt. Iti,,Bihar,bipc,30000
Muskan Pvt. Iti,,Bihar,cec,30000
Muskan Pvt. Iti,,Bihar,hec,30000
Muskan Pvt. Iti,,Bihar,general,30000
Ramanand,,Iti Private Bihar,mpc,30000
Ramanand,,Iti Private Bihar,bipc,30000
Ramanand,,Iti Private Bihar,cec,30000
Ramanand,,Iti Private Bihar,hec,30000
Ramanand,,Iti Private Bihar,general,30000
Sapna Pvt. Industrial Training Institute,,Bihar,mpc,30000
Sapna Pvt. Industrial Training Institute,,Bihar,bipc,30000
Sapna Pvt. Industrial Training Institute,,Bihar,cec,30000
Sapna Pvt. Industrial Training Institute,,Bihar,hec,30000
Sapna Pvt. Industrial Training Institute,,Bihar,general,30000
GREATER PVT ITI,,Bihar,mpc,30000
GREATER PVT ITI,,Bihar,bipc,30000
GREATER PVT ITI,,Bihar,cec,30000
GREATER PVT ITI,,Bihar,hec,30000
GREATER PVT ITI,,Bihar,general,30000
SATYAM PRIVATE ITI,,Bihar,mpc,30000
SATYAM PRIVATE ITI,,Bihar,bipc,30000
SATYAM PRIVATE ITI,,Bihar,cec,30000
SATYAM PRIVATE ITI,,Bihar,hec,30000
SATYAM PRIVATE ITI,,Bihar,general,30000
Yash Memorial,,ITI Private Bihar,mpc,30000
Yash Memorial,,ITI Private Bihar,bipc,30000
